,driver_BlockManager_memory_memUsed_MB_value,driver_jvm_heap_used_value,avg_jvm_heap_used_value,avg_executor_filesystem_hdfs_write_ops_value_1_diff,avg_executor_cpuTime_count_1_diff,avg_executor_runTime_count_1_diff,avg_executor_shuffleRecordsRead_count_1_diff,avg_executor_shuffleRecordsWritten_count_1_diff
0,864.0,953045440.0,1930912800.0,0.0,0.0,0.0,0.0,0.0
1,876.0,959097340.0,1945745500.0,0.0,0.0,0.0,0.0,0.0
2,902.0,970694100.0,1953674000.0,0.0,0.0,0.0,0.0,0.0
3,927.0,976933600.0,1968538100.0,0.0,0.0,0.0,0.0,0.0
4,940.0,985028030.0,1983106800.0,0.0,0.0,0.0,0.0,0.0
5,965.0,991227500.0,1991339600.0,0.0,0.0,0.0,0.0,0.0
6,990.0,1002999040.0,2005912300.0,0.0,0.0,0.0,0.0,0.0
7,1003.0,1009066240.0,2020604800.0,0.0,0.0,0.0,0.0,0.0
8,1028.0,1015650400.0,2029644200.0,0.0,0.0,0.0,0.0,0.0
9,1054.0,1045608100.0,1048752260.0,0.0,0.0,0.0,0.0,0.0
10,863.0,1102508000.0,1884097400.0,42.5,1107377000.0,1510.0,21249.0,15127.0
11,889.0,1108437200.0,1893399200.0,0.5,6654631.5,211.0,577.5,0.0
12,914.0,1114991500.0,1907928000.0,0.0,0.0,0.0,0.0,0.0
13,927.0,1126169900.0,1922708400.0,0.0,0.0,0.0,0.0,0.0
14,952.0,1131896800.0,1930763600.0,0.0,0.0,0.0,0.0,0.0
15,977.0,458398200.0,1946743600.0,0.0,0.0,0.0,0.0,0.0
16,990.0,464645540.0,1961533400.0,0.0,0.0,0.0,0.0,0.0
17,1015.0,471235420.0,1969578600.0,0.0,0.0,0.0,0.0,0.0
18,1041.0,477915460.0,1984229200.0,0.0,0.0,0.0,0.0,0.0
19,1054.0,522298180.0,1059437800.0,0.0,0.0,0.0,0.0,0.0
20,864.0,568233340.0,2014564200.0,41.0,1185469700.0,1471.0,20929.0,16111.5
21,889.0,574756800.0,2029346200.0,0.0,0.0,0.0,0.0,0.0
22,902.0,581303940.0,2045063400.0,0.0,0.0,0.0,0.0,0.0
23,927.0,587763600.0,2053208700.0,0.0,0.0,0.0,0.0,0.0
24,953.0,603317440.0,2067910000.0,0.0,0.0,0.0,0.0,0.0
25,965.0,609657540.0,2082744300.0,0.0,0.0,0.0,0.0,0.0
26,991.0,616150660.0,2090756700.0,0.0,0.0,0.0,0.0,0.0
27,1016.0,622775100.0,2105626400.0,0.0,0.0,0.0,0.0,0.0
28,1029.0,629334800.0,2120311200.0,0.0,0.0,0.0,0.0,0.0
29,1054.0,838066000.0,1348622100.0,0.0,0.0,0.0,0.0,0.0
30,864.0,874649100.0,2388809000.0,40.0,1404881400.0,1611.0,23719.5,18117.0
31,877.0,883805900.0,2403515000.0,0.0,0.0,0.0,0.0,0.0
32,903.0,890451460.0,2411841300.0,0.0,0.0,0.0,0.0,0.0
33,928.0,897250300.0,2426545700.0,0.0,0.0,0.0,0.0,0.0
34,941.0,908875800.0,2441345500.0,0.0,0.0,0.0,0.0,0.0
35,966.0,916076350.0,2449362400.0,0.0,0.0,0.0,0.0,0.0
36,992.0,925403900.0,2464191500.0,0.0,0.0,0.0,0.0,0.0
37,1004.0,931997400.0,2478973700.0,0.0,0.0,0.0,0.0,0.0
38,1030.0,938634050.0,2487764000.0,0.0,0.0,0.0,0.0,0.0
39,1055.0,973282200.0,959047200.0,0.0,0.0,0.0,0.0,0.0
40,865.0,1021821500.0,2101250300.0,39.5,1302865500.0,1498.5,25601.5,19806.0
