,driver_BlockManager_memory_memUsed_MB_value,driver_jvm_heap_used_value,avg_jvm_heap_used_value,avg_executor_filesystem_hdfs_write_ops_value_1_diff,avg_executor_cpuTime_count_1_diff,avg_executor_runTime_count_1_diff,avg_executor_shuffleRecordsRead_count_1_diff,avg_executor_shuffleRecordsWritten_count_1_diff
0,8679.0,517295300.0,7433885700.0,0.0,0.0,0.0,0.0,0.0
1,8869.0,525335360.0,7721259000.0,0.0,0.0,0.0,0.0,0.0
2,9097.0,533738020.0,5787656700.0,0.0,0.0,0.0,0.0,0.0
3,9248.0,548082200.0,6031452000.0,0.0,0.0,0.0,0.0,0.0
4,9440.0,556354600.0,6253176300.0,0.0,0.0,0.0,0.0,0.0
5,9668.0,590828000.0,6514311700.0,0.0,603940860.0,605.5,0.0,4023.0
6,9808.0,603579200.0,8120184300.0,0.0,2086874000.0,2149.5,0.0,21444.5
7,10011.0,618772740.0,7493124600.0,0.0,1465667300.0,1522.5,0.0,18995.0
8,10238.0,637266240.0,6584078300.0,0.0,2649549000.0,2692.5,0.0,32950.5
9,10392.0,677718850.0,7974696400.0,12.0,789579400.0,851.5,33945.5,5434.0
10,8689.0,704422300.0,6146730500.0,0.0,0.0,0.0,0.0,0.0
11,8917.0,712906050.0,6364253700.0,0.0,0.0,0.0,0.0,0.0
12,9069.0,721976300.0,6575270000.0,0.0,0.0,0.0,0.0,0.0
13,9258.0,735165400.0,6843131000.0,0.0,0.0,0.0,0.0,0.0
14,9485.0,744889150.0,7068647000.0,0.0,0.0,0.0,0.0,0.0
15,9627.0,776720000.0,7103346700.0,0.0,679524860.0,703.0,0.0,8421.5
16,9830.0,790012350.0,6557214700.0,0.0,1944540400.0,1989.5,0.0,15491.0
17,10060.0,809415940.0,8096402400.0,0.0,1876038800.0,1918.0,0.0,16440.0
18,10212.0,823195140.0,6928620000.0,0.0,1946640400.0,2005.0,0.0,15673.5
19,10403.0,850272500.0,5672851000.0,7.0,512459500.0,559.0,11700.5,4464.5
20,10632.0,876726660.0,5965674000.0,5.0,66141640.0,1447.0,12242.5,0.0
21,8839.0,900143400.0,6189495300.0,0.0,0.0,0.0,0.0,0.0
22,9029.0,914505100.0,6489819000.0,0.0,0.0,0.0,0.0,0.0
23,9257.0,922677300.0,6685878000.0,0.0,0.0,0.0,0.0,0.0
24,9410.0,931788000.0,6890065400.0,0.0,0.0,0.0,0.0,0.0
25,9600.0,965509440.0,7044346000.0,0.0,610409340.0,613.0,0.0,6688.5
26,9829.0,985184300.0,6455975400.0,0.0,2122313900.0,2203.0,0.0,23342.0
27,9981.0,997111740.0,8026368000.0,0.0,1739173400.0,1766.0,0.0,19097.0
28,10157.0,1012229000.0,9309648000.0,0.0,1579529200.0,1631.5,0.0,15796.5
29,10356.0,1053819700.0,8167009300.0,11.5,1129916000.0,1190.5,27650.0,8185.5
30,8621.0,1080348900.0,8334955000.0,0.5,10889006.0,215.0,2297.0,0.0
31,8784.0,1093658100.0,8589154000.0,0.0,0.0,0.0,0.0,0.0
32,9010.0,1102047500.0,8812977000.0,0.0,0.0,0.0,0.0,0.0
33,9164.0,1110690400.0,9039365000.0,0.0,0.0,0.0,0.0,0.0
34,9356.0,1119882600.0,7233226000.0,0.0,0.0,0.0,0.0,0.0
35,9594.0,1155584800.0,9431103000.0,0.0,552373500.0,554.0,0.0,5987.5
36,9750.0,1172917200.0,9009357000.0,0.0,2140713900.0,2199.5,0.0,21447.5
37,9950.0,1185628900.0,8614586000.0,0.0,1851840600.0,1898.0,0.0,17227.5
38,10183.0,1201250800.0,7362189000.0,0.0,1854921900.0,1899.0,0.0,17893.5
39,8449.0,1254571500.0,8108639700.0,12.0,442904100.0,518.0,27936.0,3041.5
40,8636.0,1269194800.0,8349235000.0,0.0,0.0,0.0,0.0,0.0
41,8868.0,1278799900.0,8556869000.0,0.0,0.0,0.0,0.0,0.0
42,9022.0,1286805200.0,8829720000.0,0.0,0.0,0.0,0.0,0.0
43,9214.0,1294874600.0,9085952000.0,0.0,0.0,0.0,0.0,0.0
44,9446.0,1304166900.0,9233083000.0,0.0,0.0,0.0,0.0,0.0
45,9598.0,1343742200.0,7541694000.0,0.0,623695000.0,649.0,0.0,3657.5
46,9794.0,1357147800.0,9067850000.0,0.0,1975212500.0,2046.5,0.0,20154.0
47,10032.0,1371528600.0,8384931000.0,0.0,1601186400.0,1650.0,0.0,19477.0
48,10186.0,1386367700.0,9713576000.0,0.0,2423373600.0,2480.0,0.0,38209.5
49,10378.0,1429415600.0,10999609000.0,11.5,719514000.0,778.0,33217.0,9733.0
50,8660.0,1462945900.0,11223777000.0,0.5,11113142.0,215.5,2732.5,0.0
51,8799.0,1470717200.0,9267313000.0,0.0,0.0,0.0,0.0,0.0
52,9005.0,1479160200.0,7534054000.0,0.0,0.0,0.0,0.0,0.0
53,9236.0,1487988900.0,7718107000.0,0.0,0.0,0.0,0.0,0.0
54,9388.0,1502089100.0,7927595500.0,0.0,0.0,0.0,0.0,0.0
55,9577.0,1536625800.0,10170181000.0,0.0,626731500.0,628.5,0.0,12626.5
56,9814.0,1550569700.0,9595038000.0,0.0,1725244000.0,1751.5,0.0,38449.5
57,9966.0,1563997200.0,11101882000.0,0.0,1970755100.0,2022.0,0.0,27889.5
58,10162.0,1582341100.0,10449427000.0,0.0,2265688000.0,2326.0,0.0,30095.5
59,10389.0,1602817000.0,9277386000.0,1.0,707895300.0,739.0,0.0,13428.0
60,10540.0,1629286000.0,9665607000.0,11.0,158025730.0,1057.5,51360.0,0.0
61,8855.0,1659312500.0,9960660000.0,0.0,0.0,0.0,0.0,0.0
62,9083.0,1667938600.0,10138043000.0,0.0,0.0,0.0,0.0,0.0
63,9233.0,1681923500.0,10362994000.0,0.0,0.0,0.0,0.0,0.0
64,9423.0,1689825000.0,10584077000.0,0.0,0.0,0.0,0.0,0.0
65,9651.0,1724501000.0,10689678000.0,0.0,609188900.0,657.5,0.0,6160.5
66,9806.0,1739336300.0,10146444000.0,0.0,2030085200.0,2097.5,0.0,22721.5
67,9998.0,1757319300.0,9625783000.0,0.0,1832769300.0,1881.5,0.0,26472.5
68,10226.0,1770897200.0,8854437000.0,0.0,2173267700.0,2200.5,0.0,26714.0
69,10382.0,1807093100.0,10108375000.0,8.0,640855360.0,704.5,21911.0,6790.0
70,8677.0,1837868200.0,10403891000.0,4.0,60624040.0,687.0,15608.0,0.0
71,8907.0,1848068700.0,10584568000.0,0.0,0.0,0.0,0.0,0.0
72,9060.0,1862042900.0,10781193000.0,0.0,0.0,0.0,0.0,0.0
73,9250.0,1870381600.0,11037749000.0,0.0,0.0,0.0,0.0,0.0
74,9446.0,1878715100.0,11243720000.0,0.0,0.0,0.0,0.0,0.0
75,9629.0,1566317300.0,9298181000.0,0.0,664774340.0,699.0,0.0,5872.0
76,9756.0,1561034900.0,10767797000.0,0.0,1953338500.0,1992.0,0.0,20077.5
77,10002.0,1574321800.0,12276941000.0,0.0,1993516500.0,2059.0,0.0,28164.5
78,10155.0,1586779400.0,11582130000.0,0.0,1710527600.0,1750.0,0.0,19665.5
79,8493.0,1648560300.0,10903260000.0,12.0,1080683500.0,1163.0,31838.5,7757.0
80,8727.0,1658305700.0,11077700000.0,0.0,0.0,0.0,0.0,0.0
81,8881.0,1670923100.0,11338245000.0,0.0,0.0,0.0,0.0,0.0
82,9078.0,1678728200.0,9499057000.0,0.0,0.0,0.0,0.0,0.0
83,9308.0,1690947100.0,9654957000.0,0.0,0.0,0.0,0.0,0.0
84,9460.0,1699224600.0,9912677000.0,0.0,0.0,0.0,0.0,0.0
85,9651.0,1730285600.0,12092860000.0,0.0,635099600.0,637.0,0.0,5482.5
86,9888.0,1749673300.0,11414266000.0,0.0,1995072300.0,2125.0,0.0,23847.5
87,10039.0,1762645100.0,10761262000.0,0.0,1409581000.0,1429.5,0.0,18095.5
88,10242.0,1780735200.0,11803010000.0,0.0,2362097700.0,2415.0,0.0,22622.0
89,10446.0,1821002800.0,10571110000.0,12.0,572054850.0,653.0,31923.5,4387.0
90,8718.0,1845422100.0,10841720000.0,0.0,0.0,0.0,0.0,0.0
91,8910.0,1857060400.0,11049711000.0,0.0,0.0,0.0,0.0,0.0
92,9107.0,1864907800.0,11277712000.0,0.0,0.0,0.0,0.0,0.0
93,9290.0,1877673000.0,11510492000.0,0.0,0.0,0.0,0.0,0.0
94,9482.0,1885610500.0,11753499000.0,0.0,0.0,0.0,0.0,0.0
95,9708.0,1921272300.0,11875826000.0,0.0,619484800.0,649.0,0.0,7046.5
96,9858.0,1933020700.0,11251065000.0,0.0,2102607200.0,2166.0,0.0,28167.5
97,10050.0,1948404700.0,10679402000.0,0.0,1765066800.0,1810.5,0.0,21997.0
98,10278.0,1966771200.0,11585696000.0,0.0,1652737300.0,1689.5,0.0,18626.5
99,10433.0,294999140.0,13037258000.0,11.5,1059343400.0,1129.0,33698.0,10527.0
100,10624.0,307778430.0,13234676000.0,0.0,0.0,0.0,0.0,0.0
101,8932.0,357205630.0,13469123000.0,0.5,11608785.0,630.0,3080.5,0.0
102,9085.0,369437000.0,13666042000.0,0.0,0.0,0.0,0.0,0.0
103,9276.0,376803200.0,13910352000.0,0.0,0.0,0.0,0.0,0.0
104,9504.0,387940740.0,14127830000.0,0.0,0.0,0.0,0.0,0.0
105,9655.0,424154180.0,12319719000.0,0.0,633755140.0,661.5,0.0,8012.5
106,9847.0,435836450.0,9579484000.0,0.0,1891467400.0,2202.5,0.0,22148.5
107,10074.0,452181700.0,8957757000.0,0.0,1642540400.0,1677.5,0.0,18387.5
108,10226.0,469560830.0,7966499300.0,0.0,1786126000.0,1815.5,0.0,26617.5
109,10417.0,504474300.0,9064974000.0,8.0,996405700.0,1173.0,23806.5,8878.5
110,10644.0,522533380.0,9356630000.0,4.0,49643508.0,67.0,12500.0,0.0
111,8847.0,545045000.0,7530060000.0,0.0,0.0,0.0,0.0,0.0
112,9036.0,556549200.0,7784631300.0,0.0,0.0,0.0,0.0,0.0
113,9264.0,567853700.0,8024452600.0,0.0,0.0,0.0,0.0,0.0
114,9415.0,574580100.0,8225973000.0,0.0,0.0,0.0,0.0,0.0
115,9601.0,611017900.0,8505412600.0,0.0,602879700.0,604.5,0.0,6346.5
116,9834.0,627762940.0,7937826000.0,0.0,2132027900.0,2214.5,0.0,38508.5
117,9971.0,639357500.0,11504345000.0,0.0,1528382800.0,1560.5,0.0,22785.0
118,10173.0,655837760.0,6455719400.0,0.0,1389880600.0,1632.5,0.0,26107.0
119,10401.0,693837800.0,7749971000.0,9.0,1523125100.0,1784.0,27940.0,18639.0
120,8664.0,724741500.0,5889606700.0,3.0,48773884.0,267.5,14834.5,0.0
121,8855.0,735832770.0,6130647000.0,0.0,0.0,0.0,0.0,0.0
122,9085.0,747002940.0,6336724000.0,0.0,0.0,0.0,0.0,0.0
123,9238.0,753899460.0,4532916000.0,0.0,0.0,0.0,0.0,0.0
124,9428.0,764849150.0,4801374000.0,0.0,0.0,0.0,0.0,0.0
125,9624.0,796096600.0,4993525000.0,0.0,628846600.0,630.0,0.0,8820.0
126,9798.0,811265100.0,6620686000.0,0.0,1951109100.0,1980.5,0.0,31590.0
127,10002.0,829118100.0,7862723000.0,0.0,1794109700.0,1862.5,0.0,26199.0
128,10231.0,840843300.0,7166979000.0,0.0,2355790800.0,2405.5,0.0,32355.5
129,10384.0,879720060.0,8759304000.0,9.5,987919700.0,1032.5,33244.0,13914.5
130,8711.0,914470600.0,4750741500.0,2.5,35916704.0,259.5,11144.0,0.0
131,8940.0,921620000.0,4958270000.0,0.0,0.0,0.0,0.0,0.0
132,9094.0,932692860.0,5215610000.0,0.0,0.0,0.0,0.0,0.0
133,9284.0,942917300.0,5438259000.0,0.0,0.0,0.0,0.0,0.0
134,9512.0,951164160.0,5679197700.0,0.0,0.0,0.0,0.0,0.0
135,9664.0,986223900.0,5925278000.0,0.0,584112600.0,587.0,0.0,3928.0
136,9855.0,1002952200.0,7572244500.0,0.0,1956142700.0,2001.5,0.0,22953.5
137,10083.0,1013934140.0,8730729000.0,0.0,1638676900.0,1688.5,0.0,18537.0
138,10237.0,1031621760.0,7212572000.0,0.0,2348418800.0,2399.5,0.0,21933.5
139,10428.0,1071366400.0,8255665700.0,8.0,538006140.0,588.5,18716.5,5863.0
140,10654.0,1083675100.0,8535394000.0,3.5,43209756.0,478.5,10785.5,0.0
141,8830.0,1113081300.0,8720653000.0,0.5,10709670.0,595.0,2717.5,0.0
142,9024.0,1119388200.0,6842852000.0,0.0,0.0,0.0,0.0,0.0
143,9251.0,1130841900.0,7061884000.0,0.0,0.0,0.0,0.0,0.0
144,9400.0,1141503700.0,7299932700.0,0.0,0.0,0.0,0.0,0.0
145,9588.0,1173458700.0,7498420000.0,0.0,590801340.0,619.5,0.0,6111.0
146,9816.0,1190861400.0,6777118700.0,0.0,1950386700.0,1994.0,0.0,42765.5
147,9955.0,1205204500.0,8310184000.0,0.0,1688100700.0,1713.0,0.0,32280.0
148,10154.0,1217509200.0,7153540600.0,0.0,2459076600.0,2509.0,0.0,44740.0
149,10383.0,1262038900.0,6276561000.0,11.0,727427500.0,810.0,43905.5,8481.5
150,8655.0,1292572200.0,6490644000.0,1.0,28205860.0,455.5,9497.0,0.0
