,driver_BlockManager_memory_memUsed_MB_value,driver_jvm_heap_used_value,avg_jvm_heap_used_value,avg_executor_filesystem_hdfs_write_ops_value_1_diff,avg_executor_cpuTime_count_1_diff,avg_executor_runTime_count_1_diff,avg_executor_shuffleRecordsRead_count_1_diff,avg_executor_shuffleRecordsWritten_count_1_diff
0,2283.0,1058709500.0,2014037100.0,0.0,0.0,0.0,0.0,0.0
1,2333.0,1080348800.0,2038392800.0,0.0,0.0,0.0,0.0,0.0
2,2133.0,1093704000.0,2078910100.0,0.0,0.0,0.0,0.0,0.0
3,2183.0,1098288600.0,2102736500.0,0.0,0.0,0.0,0.0,0.0
4,2232.0,1123698000.0,2146142200.0,0.0,317981250.0,328.5,0.0,8405.0
5,2298.0,1147989600.0,2123513300.0,0.0,778074430.0,803.0,0.0,10717.5
6,2349.0,1163261800.0,2165100000.0,0.0,0.0,0.0,0.0,0.0
7,2131.0,1184772700.0,2189012700.0,0.0,0.0,0.0,0.0,0.0
8,2197.0,1188747600.0,2229319400.0,0.0,0.0,0.0,0.0,0.0
9,2248.0,1210503600.0,2564690400.0,0.0,425087000.0,449.0,0.0,6495.0
10,2296.0,1242493800.0,2504505600.0,0.0,817803300.0,845.0,0.0,11711.5
11,2064.0,1268961300.0,2529704200.0,0.0,0.0,0.0,0.0,0.0
12,2115.0,1271674600.0,2570581800.0,0.0,0.0,0.0,0.0,0.0
13,2163.0,1275654800.0,2593491200.0,0.0,0.0,0.0,0.0,0.0
14,2229.0,1309171100.0,3042652000.0,0.0,455180160.0,478.0,0.0,9806.5
15,2280.0,1329847600.0,1896619500.0,0.0,598204100.0,644.5,0.0,12034.5
16,2329.0,1343841000.0,1933226500.0,0.0,0.0,0.0,0.0,0.0
17,2129.0,1370450600.0,1961208000.0,0.0,0.0,0.0,0.0,0.0
18,2179.0,1377157800.0,2002694700.0,0.0,0.0,0.0,0.0,0.0
19,2228.0,1400748700.0,2365035800.0,0.0,423441150.0,443.5,0.0,9165.0
20,2294.0,1427238300.0,2132774100.0,0.0,700291600.0,713.0,0.0,14778.0
21,2080.0,1456149600.0,2176560000.0,0.0,0.0,0.0,0.0,0.0
22,2129.0,1459940000.0,2216245000.0,0.0,0.0,0.0,0.0,0.0
23,2195.0,1463934800.0,2238911000.0,0.0,0.0,0.0,0.0,0.0
24,2247.0,1484016300.0,1775180700.0,0.0,382194400.0,403.5,0.0,7815.5
25,2295.0,1523873900.0,1777763700.0,0.0,860738300.0,880.0,0.0,18885.0
26,2063.0,1550634600.0,1804365600.0,0.0,0.0,0.0,0.0,0.0
27,2113.0,1553158800.0,1828737300.0,0.0,0.0,0.0,0.0,0.0
28,2162.0,1557680000.0,1868686300.0,0.0,0.0,0.0,0.0,0.0
29,2228.0,1583359600.0,2047649700.0,0.0,469425380.0,488.5,0.0,11816.5
30,2279.0,1612724400.0,2509604400.0,0.0,474716800.0,481.0,0.0,11819.0
31,2062.0,1639298300.0,2569474300.0,0.0,0.0,0.0,0.0,0.0
32,2129.0,1644823600.0,2593001700.0,0.0,0.0,0.0,0.0,0.0
33,2179.0,1653961500.0,2633901300.0,0.0,0.0,0.0,0.0,0.0
34,2228.0,1680265300.0,1969697500.0,0.0,450929000.0,479.0,0.0,11434.5
35,2295.0,1709932800.0,2659943700.0,0.0,640973300.0,657.0,0.0,15712.0
36,2079.0,1735075200.0,1749191400.0,0.0,0.0,0.0,0.0,0.0
37,2128.0,1740272400.0,1790427800.0,0.0,0.0,0.0,0.0,0.0
38,2194.0,1747367400.0,1830080100.0,0.0,0.0,0.0,0.0,0.0
39,2245.0,1775345500.0,2847342000.0,0.0,464340200.0,464.5,0.0,12795.0
40,2295.0,1801194600.0,2517234000.0,0.0,501614750.0,530.5,0.0,11376.5
41,2061.0,345914750.0,2558671600.0,0.0,0.0,0.0,0.0,0.0
42,2111.0,350196860.0,2583468000.0,0.0,0.0,0.0,0.0,0.0
43,2160.0,353863940.0,2623253500.0,0.0,0.0,0.0,0.0,0.0
44,2226.0,382180260.0,2470656000.0,0.0,292558050.0,319.0,0.0,7401.0
45,2276.0,403059260.0,1751738000.0,0.0,762138700.0,809.0,0.0,10891.0
46,2325.0,418961730.0,1809421400.0,0.0,0.0,0.0,0.0,0.0
47,2127.0,444812580.0,1834585200.0,0.0,0.0,0.0,0.0,0.0
48,2177.0,451332030.0,1858904800.0,0.0,0.0,0.0,0.0,0.0
49,2226.0,472270460.0,2022983800.0,0.0,446074370.0,466.0,0.0,8484.5
50,2292.0,499760800.0,2398755600.0,0.0,970968260.0,993.0,0.0,14000.5
51,2078.0,534561950.0,2425335000.0,0.0,0.0,0.0,0.0,0.0
52,2127.0,540073200.0,2465527600.0,0.0,0.0,0.0,0.0,0.0
53,2194.0,544711300.0,2505365000.0,0.0,0.0,0.0,0.0,0.0
54,2244.0,571666240.0,1655808500.0,0.0,441651620.0,459.5,0.0,8546.5
55,2294.0,604608100.0,2144042800.0,0.0,436393540.0,461.5,0.0,8427.0
56,2062.0,629225100.0,2167637500.0,0.0,0.0,0.0,0.0,0.0
57,2113.0,636059200.0,2191660800.0,0.0,0.0,0.0,0.0,0.0
58,2162.0,641616060.0,2231460900.0,0.0,0.0,0.0,0.0,0.0
59,2228.0,669369100.0,2285389000.0,0.0,425260350.0,451.0,0.0,7000.5
60,2278.0,701364740.0,1851137700.0,0.0,472458140.0,499.5,0.0,8404.0
61,2062.0,720397100.0,1910296000.0,0.0,0.0,0.0,0.0,0.0
62,2129.0,727989800.0,1933503400.0,0.0,0.0,0.0,0.0,0.0
63,2179.0,733639940.0,1957663500.0,0.0,0.0,0.0,0.0,0.0
64,2229.0,759317440.0,3056307000.0,0.0,470729440.0,475.0,0.0,9023.5
65,2295.0,796436500.0,1899026600.0,0.0,609081500.0,639.5,0.0,9173.0
66,2080.0,823024700.0,1923577000.0,0.0,0.0,0.0,0.0,0.0
67,2128.0,825910660.0,1962562400.0,0.0,0.0,0.0,0.0,0.0
68,2192.0,831456400.0,2002500400.0,0.0,0.0,0.0,0.0,0.0
69,2241.0,854901600.0,2287030300.0,0.0,401863040.0,404.0,0.0,5959.0
70,2289.0,881607040.0,1917241500.0,0.0,613475600.0,648.5,0.0,10053.0
71,2355.0,900412160.0,1939978400.0,0.0,0.0,0.0,0.0,0.0
72,2106.0,919013000.0,1981831400.0,0.0,0.0,0.0,0.0,0.0
73,2155.0,923986750.0,2021388300.0,0.0,0.0,0.0,0.0,0.0
74,2221.0,956684350.0,2380984800.0,0.0,427075740.0,445.5,0.0,8189.5
75,2272.0,986103400.0,2897321500.0,0.0,566780540.0,568.0,0.0,8508.5
76,2056.0,1008477300.0,1990525600.0,0.0,0.0,0.0,0.0,0.0
77,2122.0,1013489300.0,2015345900.0,0.0,0.0,0.0,0.0,0.0
78,2172.0,1019455700.0,2056650000.0,0.0,0.0,0.0,0.0,0.0
79,2221.0,1043156160.0,2262491400.0,0.0,471820500.0,517.0,0.0,9710.0
80,2284.0,1078769800.0,2175570700.0,0.0,655680450.0,670.5,0.0,11360.0
